"Namespace","TexturePath","Category","Width","Height","Animated","Covered","ExcludedCyberworld","Priority","SourceJars"
"createmetallurgy","textures/item/molten_tin_bucket.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/molten_tungsten_bucket.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/molten_void_steel_bucket.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/molten_zinc_bucket.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/obdurium_ingot.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/obdurium_sheet.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/raw_tungsten.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/refractory_mortar_ball.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/sandpaper_belt.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/slag.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/steel_ingot.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/sturdy_whisk.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/tungsten_dust.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/tungsten_ingot.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/tungsten_nugget.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/tungsten_sheet.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/tungsten_wire_spool.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/tungsten_wire.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createmetallurgy","textures/item/zinc_dust.png","item","16","16","False","True","False","80","createmetallurgy-1.0.3-1.21.1.jar"
"createnuclear","textures/item/armors/anti_radiation_boots.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/chestplates/black_anti_radiation_chestplate.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/chestplates/blue_anti_radiation_chestplate.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/chestplates/brown_anti_radiation_chestplate.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/chestplates/cyan_anti_radiation_chestplate.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/chestplates/gray_anti_radiation_chestplate.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/chestplates/green_anti_radiation_chestplate.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/chestplates/light_blue_anti_radiation_chestplate.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/chestplates/light_gray_anti_radiation_chestplate.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/chestplates/lime_anti_radiation_chestplate.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/chestplates/magenta_anti_radiation_chestplate.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/chestplates/orange_anti_radiation_chestplate.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/chestplates/pink_anti_radiation_chestplate.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/chestplates/purple_anti_radiation_chestplate.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/chestplates/red_anti_radiation_chestplate.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/chestplates/white_anti_radiation_chestplate.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/chestplates/yellow_anti_radiation_chestplate.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/helmets/black_anti_radiation_helmet.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/helmets/blue_anti_radiation_helmet.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/helmets/brown_anti_radiation_helmet.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/helmets/cyan_anti_radiation_helmet.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/helmets/gray_anti_radiation_helmet.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/helmets/green_anti_radiation_helmet.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/helmets/light_blue_anti_radiation_helmet.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/helmets/light_gray_anti_radiation_helmet.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/helmets/lime_anti_radiation_helmet.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/helmets/magenta_anti_radiation_helmet.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/helmets/orange_anti_radiation_helmet.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/helmets/pink_anti_radiation_helmet.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/helmets/purple_anti_radiation_helmet.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/helmets/red_anti_radiation_helmet.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/helmets/white_anti_radiation_helmet.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/helmets/yellow_anti_radiation_helmet.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/leggings/black_anti_radiation_leggings.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/leggings/blue_anti_radiation_leggings.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/leggings/brown_anti_radiation_leggings.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/leggings/cyan_anti_radiation_leggings.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/leggings/gray_anti_radiation_leggings.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/leggings/green_anti_radiation_leggings.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/leggings/light_blue_anti_radiation_leggings.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/leggings/light_gray_anti_radiation_leggings.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/leggings/lime_anti_radiation_leggings.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/leggings/magenta_anti_radiation_leggings.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/leggings/orange_anti_radiation_leggings.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/leggings/pink_anti_radiation_leggings.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/leggings/purple_anti_radiation_leggings.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/leggings/red_anti_radiation_leggings.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/leggings/white_anti_radiation_leggings.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/armors/leggings/yellow_anti_radiation_leggings.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/cloth/black_cloth.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/cloth/blue_cloth.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/cloth/brown_cloth.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/cloth/cyan_cloth.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/cloth/gray_cloth.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/cloth/green_cloth.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/cloth/light_blue_cloth.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/cloth/light_gray_cloth.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/cloth/lime_cloth.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/cloth/magenta_cloth.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/cloth/orange_cloth.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/cloth/pink_cloth.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/cloth/purple_cloth.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/cloth/red_cloth.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/cloth/white_cloth.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/cloth/yellow_cloth.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/coal_dust.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/enriched/campfire.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
"createnuclear","textures/item/graphene.png","item","16","16","False","True","False","80","createnuclear-1.3.2-beta.3-neoforge.jar"
