item_id,mod_namespace,audit_scope,equipment_type,inclusion_evidence,active_recipe_count,recipe_ids,recipe_types,required_materials_or_tags,effective_recipe_sources,quest_reference_count,quest_references,earliest_realistic_era,earliest_era_evidence,mining_tier,mineable_block_hardness,mining_speed,durability,energy_capacity,attack_damage,attack_speed,range,ammunition_or_energy_use,special_abilities,environmental_advantages,repair_method,renewable_resource_requirements,overlap_or_invalidation,recommended_era,recommended_adjustment,progression_role,property_evidence_status,confirmation_notes
more_ores_more_gems:monel_shovel,more_ores_more_gems,player_tool_or_weapon,_shovel,momg_complete_tool_family,1,more_ores_more_gems:monel_shovel_recipe,minecraft:crafting_shaped,minecraft:diamond;more_ores_more_gems:monel_ingot,kubejs_override:Infinite Domain,0,,3,momg_bytecode_and_material_floor_provisional,iron,,8.0,950,,3.2,1.0,,,,,,,,3,,,bytecode_verified_partial,
more_ores_more_gems:monel_sword,more_ores_more_gems,player_tool_or_weapon,_sword,momg_complete_tool_family,1,more_ores_more_gems:monel_sword_recipe,minecraft:crafting_shaped,minecraft:diamond;more_ores_more_gems:monel_ingot,kubejs_override:Infinite Domain,0,,3,momg_bytecode_and_material_floor_provisional,iron,,8.0,950,,5.4,1.6,,,,,,,,3,,,bytecode_verified_partial,
more_ores_more_gems:mysticrain_axe,more_ores_more_gems,player_tool_or_weapon,_axe,momg_complete_tool_family,1,more_ores_more_gems:mysticrain_axe_recipe,minecraft:crafting_shaped,more_ores_more_gems:electrum_ingot;more_ores_more_gems:mysticrain_quartz,kubejs_override:Infinite Domain,0,,4,momg_bytecode_and_material_floor_provisional,diamond,,8.0,1892,,9.0,1.5,,,,,,,,4,,,bytecode_verified_partial,
more_ores_more_gems:mysticrain_hoe,more_ores_more_gems,player_tool_or_weapon,_hoe,momg_complete_tool_family,1,more_ores_more_gems:mysticrain_hoe_recipe,minecraft:crafting_shaped,more_ores_more_gems:electrum_ingot;more_ores_more_gems:mysticrain_quartz,kubejs_override:Infinite Domain,0,,4,momg_bytecode_and_material_floor_provisional,diamond,,9.0,1892,,0.0,4.0,,,,,,,,4,,,bytecode_verified_partial,
more_ores_more_gems:mysticrain_pickaxe,more_ores_more_gems,player_tool_or_weapon,_pickaxe,momg_complete_tool_family,1,more_ores_more_gems:mysticrain_pickaxe_recipe,minecraft:crafting_shaped,more_ores_more_gems:electrum_ingot;more_ores_more_gems:mysticrain_quartz,kubejs_override:Infinite Domain,0,,4,momg_bytecode_and_material_floor_provisional,diamond,,8.5,1892,,4.5,1.6,,,,,,,,4,,,bytecode_verified_partial,
more_ores_more_gems:mysticrain_shovel,more_ores_more_gems,player_tool_or_weapon,_shovel,momg_complete_tool_family,1,more_ores_more_gems:mysticrain_shovel_recipe,minecraft:crafting_shaped,more_ores_more_gems:electrum_ingot;more_ores_more_gems:mysticrain_quartz,kubejs_override:Infinite Domain,0,,4,momg_bytecode_and_material_floor_provisional,diamond,,8.5,1892,,5.0,1.5,,,,,,,,4,,,bytecode_verified_partial,
more_ores_more_gems:mysticrain_sword,more_ores_more_gems,player_tool_or_weapon,_sword,momg_complete_tool_family,1,more_ores_more_gems:mysticrain_sword_recipe,minecraft:crafting_shaped,more_ores_more_gems:electrum_ingot;more_ores_more_gems:mysticrain_quartz,kubejs_override:Infinite Domain,0,,4,momg_bytecode_and_material_floor_provisional,diamond,,8.5,1892,,6.5,1.6,,,,,,,,4,,,bytecode_verified_partial,
more_ores_more_gems:neptunium_axe,more_ores_more_gems,player_tool_or_weapon,_axe,momg_complete_tool_family,1,more_ores_more_gems:neptunium_axe_recipe,minecraft:crafting_shaped,more_ores_more_gems:neptunium_ingot;more_ores_more_gems:tungsten,kubejs_override:Infinite Domain,0,,6,momg_bytecode_and_material_floor_provisional,diamond,,9.0,1450,,12.0,1.0,,,hurtEnemy,,,,,6,,,bytecode_verified_partial,Verify special behavior in game
more_ores_more_gems:neptunium_hoe,more_ores_more_gems,player_tool_or_weapon,_hoe,momg_complete_tool_family,1,more_ores_more_gems:neptunium_hoe_recipe,minecraft:crafting_shaped,more_ores_more_gems:neptunium_ingot;more_ores_more_gems:tungsten,kubejs_override:Infinite Domain,0,,6,momg_bytecode_and_material_floor_provisional,diamond,,9.0,1450,,3.0,2.0,,,hurtEnemy,,,,,6,,,bytecode_verified_partial,Verify special behavior in game
more_ores_more_gems:neptunium_pickaxe,more_ores_more_gems,player_tool_or_weapon,_pickaxe,momg_complete_tool_family,1,more_ores_more_gems:neptunium_pickaxe_recipe,minecraft:crafting_shaped,more_ores_more_gems:neptunium_ingot;more_ores_more_gems:tungsten,kubejs_override:Infinite Domain,0,,6,momg_bytecode_and_material_floor_provisional,diamond,,9.0,1450,,6.0,1.0,,,hurtEnemy,,,,,6,,,bytecode_verified_partial,Verify special behavior in game
more_ores_more_gems:neptunium_shadowite_shield,more_ores_more_gems,powered_or_ranged_equipment,powered_or_ranged_equipment,powered_equipment_registry_name,1,more_ores_more_gems:make_neptunium_shield,minecraft:crafting_shaped,more_ores_more_gems:block_of_neptunium;more_ores_more_gems:block_of_shadowite,kubejs_override:Infinite Domain,0,,,,,,,,,,,,,,,,,,,,,needs_static_or_in_game_confirmation,Do not infer missing stats from registry name or recipe
more_ores_more_gems:neptunium_shovel,more_ores_more_gems,player_tool_or_weapon,_shovel,momg_complete_tool_family,1,more_ores_more_gems:neptunium_shovel_recipe,minecraft:crafting_shaped,more_ores_more_gems:neptunium_ingot;more_ores_more_gems:tungsten,kubejs_override:Infinite Domain,0,,6,momg_bytecode_and_material_floor_provisional,diamond,,9.0,1450,,5.0,1.4,,,hurtEnemy,,,,,6,,,bytecode_verified_partial,Verify special behavior in game
more_ores_more_gems:neptunium_sword,more_ores_more_gems,player_tool_or_weapon,_sword,momg_complete_tool_family,1,more_ores_more_gems:neptunium_sword_recipe,minecraft:crafting_shaped,more_ores_more_gems:neptunium_ingot;more_ores_more_gems:tungsten,kubejs_override:Infinite Domain,0,,6,momg_bytecode_and_material_floor_provisional,diamond,,9.0,1450,,10.0,2.4,,,hurtEnemy,,,,,6,,,bytecode_verified_partial,Verify special behavior in game
more_ores_more_gems:nickel_axe,more_ores_more_gems,player_tool_or_weapon,_axe,momg_complete_tool_family,1,more_ores_more_gems:nickel_axe_recipe,minecraft:crafting_shaped,minecraft:diamond;more_ores_more_gems:nickel_ingot,kubejs_override:Infinite Domain,0,,3,momg_bytecode_and_material_floor_provisional,iron,,6.5,844,,8.2,0.9,,,,,,,,3,,,bytecode_verified_partial,
more_ores_more_gems:nickel_hoe,more_ores_more_gems,player_tool_or_weapon,_hoe,momg_complete_tool_family,1,more_ores_more_gems:nickel_hoe_recipe,minecraft:crafting_shaped,minecraft:diamond;more_ores_more_gems:nickel_ingot,kubejs_override:Infinite Domain,0,,3,momg_bytecode_and_material_floor_provisional,iron,,6.5,844,,0.1,2.5,,,,,,,,3,,,bytecode_verified_partial,
more_ores_more_gems:nickel_pickaxe,more_ores_more_gems,player_tool_or_weapon,_pickaxe,momg_complete_tool_family,1,more_ores_more_gems:nickel_pickaxe_recipe,minecraft:crafting_shaped,minecraft:diamond;more_ores_more_gems:nickel_ingot,kubejs_override:Infinite Domain,0,,3,momg_bytecode_and_material_floor_provisional,iron,,6.5,844,,3.2,1.2,,,,,,,,3,,,bytecode_verified_partial,
more_ores_more_gems:nickel_shovel,more_ores_more_gems,player_tool_or_weapon,_shovel,momg_complete_tool_family,1,more_ores_more_gems:nickel_shovel_recipe,minecraft:crafting_shaped,minecraft:diamond;more_ores_more_gems:nickel_ingot,kubejs_override:Infinite Domain,0,,3,momg_bytecode_and_material_floor_provisional,iron,,6.5,844,,3.5,1.0,,,,,,,,3,,,bytecode_verified_partial,
more_ores_more_gems:nickel_sword,more_ores_more_gems,player_tool_or_weapon,_sword,momg_complete_tool_family,1,more_ores_more_gems:nickel_sword_recipe,minecraft:crafting_shaped,minecraft:diamond;more_ores_more_gems:nickel_ingot,kubejs_override:Infinite Domain,0,,3,momg_bytecode_and_material_floor_provisional,iron,,6.5,844,,5.2,1.6,,,,,,,,3,,,bytecode_verified_partial,
more_ores_more_gems:nitinol_axe,more_ores_more_gems,player_tool_or_weapon,_axe,momg_complete_tool_family,1,more_ores_more_gems:nitinol_axe_recipe,minecraft:crafting_shaped,minecraft:diamond;more_ores_more_gems:nitinol_ingot,kubejs_override:Infinite Domain,0,,3,momg_bytecode_and_material_floor_provisional,iron,,7.0,1350,,9.0,1.0,,,,,,,,3,,,bytecode_verified_partial,
more_ores_more_gems:nitinol_hoe,more_ores_more_gems,player_tool_or_weapon,_hoe,momg_complete_tool_family,1,more_ores_more_gems:nitinol_hoe_recipe,minecraft:crafting_shaped,minecraft:diamond;more_ores_more_gems:nitinol_ingot,kubejs_override:Infinite Domain,0,,3,momg_bytecode_and_material_floor_provisional,iron,,7.0,1350,,0.2,3.0,,,,,,,,3,,,bytecode_verified_partial,
more_ores_more_gems:nitinol_pickaxe,more_ores_more_gems,player_tool_or_weapon,_pickaxe,momg_complete_tool_family,1,more_ores_more_gems:nitinol_pickaxe_recipe,minecraft:crafting_shaped,minecraft:diamond;more_ores_more_gems:nitinol_ingot,kubejs_override:Infinite Domain,0,,3,momg_bytecode_and_material_floor_provisional,iron,,7.0,1350,,4.0,1.2,,,,,,,,3,,,bytecode_verified_partial,
more_ores_more_gems:nitinol_shovel,more_ores_more_gems,player_tool_or_weapon,_shovel,momg_complete_tool_family,1,more_ores_more_gems:nitinol_shovel_recipe,minecraft:crafting_shaped,minecraft:diamond;more_ores_more_gems:nitinol_ingot,kubejs_override:Infinite Domain,0,,3,momg_bytecode_and_material_floor_provisional,iron,,7.0,1350,,4.0,1.0,,,,,,,,3,,,bytecode_verified_partial,
more_ores_more_gems:nitinol_sword,more_ores_more_gems,player_tool_or_weapon,_sword,momg_complete_tool_family,1,more_ores_more_gems:nitinol_sword_recipe,minecraft:crafting_shaped,minecraft:diamond;more_ores_more_gems:nitinol_ingot,kubejs_override:Infinite Domain,0,,3,momg_bytecode_and_material_floor_provisional,iron,,7.0,1350,,5.4,1.6,,,,,,,,3,,,bytecode_verified_partial,
more_ores_more_gems:opal_quartz_axe,more_ores_more_gems,player_tool_or_weapon,_axe,momg_complete_tool_family,1,more_ores_more_gems:opal_quartz_axe_recipe,minecraft:crafting_shaped,more_ores_more_gems:electrum_ingot;more_ores_more_gems:opalized_quartz,kubejs_override:Infinite Domain,0,,4,momg_bytecode_and_material_floor_provisional,iron,,12.0,922,,8.2,1.1,,,,,,,,4,,,bytecode_verified_partial,
more_ores_more_gems:opal_quartz_hoe,more_ores_more_gems,player_tool_or_weapon,_hoe,momg_complete_tool_family,1,more_ores_more_gems:opal_quartz_hoe_recipe,minecraft:crafting_shaped,more_ores_more_gems:electrum_ingot;more_ores_more_gems:opalized_quartz,kubejs_override:Infinite Domain,0,,4,momg_bytecode_and_material_floor_provisional,iron,,12.0,922,,0.8,4.0,,,,,,,,4,,,bytecode_verified_partial,
more_ores_more_gems:opal_quartz_pickaxe,more_ores_more_gems,player_tool_or_weapon,_pickaxe,momg_complete_tool_family,1,more_ores_more_gems:opal_quartz_pickaxe_recipe,minecraft:crafting_shaped,more_ores_more_gems:electrum_ingot;more_ores_more_gems:opalized_quartz,kubejs_override:Infinite Domain,0,,4,momg_bytecode_and_material_floor_provisional,iron,,12.0,922,,5.0,1.4,,,,,,,,4,,,bytecode_verified_partial,
more_ores_more_gems:opal_quartz_shovel,more_ores_more_gems,player_tool_or_weapon,_shovel,momg_complete_tool_family,1,more_ores_more_gems:opal_quartz_shovel_recipe,minecraft:crafting_shaped,more_ores_more_gems:electrum_ingot;more_ores_more_gems:opalized_quartz,kubejs_override:Infinite Domain,0,,4,momg_bytecode_and_material_floor_provisional,iron,,12.0,922,,4.0,1.2,,,,,,,,4,,,bytecode_verified_partial,
more_ores_more_gems:opal_quartz_sword,more_ores_more_gems,player_tool_or_weapon,_sword,momg_complete_tool_family,1,more_ores_more_gems:opal_quartz_sword_recipe,minecraft:crafting_shaped,more_ores_more_gems:electrum_ingot;more_ores_more_gems:opalized_quartz,kubejs_override:Infinite Domain,0,,4,momg_bytecode_and_material_floor_provisional,iron,,12.0,922,,7.0,1.6,,,,,,,,4,,,bytecode_verified_partial,
more_ores_more_gems:orange_fluorite_axe,more_ores_more_gems,player_tool_or_weapon,_axe,momg_complete_tool_family,1,more_ores_more_gems:orange_fluorite_axe_recipe,minecraft:crafting_shaped,minecraft:stick;more_ores_more_gems:fluorite_orange_color,kubejs_override:Infinite Domain,0,,1,momg_bytecode_and_material_floor_provisional,iron,,6.0,275,,8.0,0.9,,,,,,,,1,,,bytecode_verified_partial,
more_ores_more_gems:orange_fluorite_hoe,more_ores_more_gems,player_tool_or_weapon,_hoe,momg_complete_tool_family,1,more_ores_more_gems:orange_fluorite_hoe_recipe,minecraft:crafting_shaped,minecraft:stick;more_ores_more_gems:fluorite_orange_color,kubejs_override:Infinite Domain,0,,1,momg_bytecode_and_material_floor_provisional,iron,,6.0,275,,0.0,2.0,,,,,,,,1,,,bytecode_verified_partial,
more_ores_more_gems:orange_fluorite_pickaxe,more_ores_more_gems,player_tool_or_weapon,_pickaxe,momg_complete_tool_family,1,more_ores_more_gems:orange_fluorite_pickaxe_recipe,minecraft:crafting_shaped,minecraft:stick;more_ores_more_gems:fluorite_orange_color,kubejs_override:Infinite Domain,0,,1,momg_bytecode_and_material_floor_provisional,iron,,6.0,275,,2.0,1.4,,,,,,,,1,,,bytecode_verified_partial,
more_ores_more_gems:orange_fluorite_shovel,more_ores_more_gems,player_tool_or_weapon,_shovel,momg_complete_tool_family,1,more_ores_more_gems:orange_fluorite_shovel_recipe,minecraft:crafting_shaped,minecraft:stick;more_ores_more_gems:fluorite_orange_color,kubejs_override:Infinite Domain,0,,1,momg_bytecode_and_material_floor_provisional,iron,,6.0,275,,2.6,1.2,,,,,,,,1,,,bytecode_verified_partial,
more_ores_more_gems:orange_fluorite_sword,more_ores_more_gems,player_tool_or_weapon,_sword,momg_complete_tool_family,1,more_ores_more_gems:orange_fluorite_sword_recipe,minecraft:crafting_shaped,minecraft:stick;more_ores_more_gems:fluorite_orange_color,kubejs_override:Infinite Domain,0,,1,momg_bytecode_and_material_floor_provisional,iron,,6.0,275,,4.0,1.8,,,,,,,,1,,,bytecode_verified_partial,
more_ores_more_gems:orange_pink_fluorite_axe,more_ores_more_gems,player_tool_or_weapon,_axe,momg_complete_tool_family,1,more_ores_more_gems:orange_pink_fluorite_axe_recipe,minecraft:crafting_shaped,minecraft:iron_ingot;more_ores_more_gems:flourite_orange_pink,kubejs_override:Infinite Domain,0,,2,momg_bytecode_and_material_floor_provisional,iron,,7.0,500,,9.0,1.0,,,,,,,,2,,,bytecode_verified_partial,
more_ores_more_gems:orange_pink_fluorite_hoe,more_ores_more_gems,player_tool_or_weapon,_hoe,momg_complete_tool_family,1,more_ores_more_gems:orange_pink_fluorite_hoe_recipe,minecraft:crafting_shaped,minecraft:iron_ingot;more_ores_more_gems:flourite_orange_pink,kubejs_override:Infinite Domain,0,,2,momg_bytecode_and_material_floor_provisional,iron,,7.0,500,,0.0,3.6,,,,,,,,2,,,bytecode_verified_partial,
more_ores_more_gems:orange_pink_fluorite_pickaxe,more_ores_more_gems,player_tool_or_weapon,_pickaxe,momg_complete_tool_family,1,more_ores_more_gems:orange_pink_fluorite_pickaxe_recipe,minecraft:crafting_shaped,minecraft:iron_ingot;more_ores_more_gems:flourite_orange_pink,kubejs_override:Infinite Domain,0,,2,momg_bytecode_and_material_floor_provisional,iron,,7.0,500,,3.4,1.4,,,,,,,,2,,,bytecode_verified_partial,
more_ores_more_gems:orange_pink_fluorite_shovel,more_ores_more_gems,player_tool_or_weapon,_shovel,momg_complete_tool_family,1,more_ores_more_gems:orange_pink_fluorite_shovel_recipe,minecraft:crafting_shaped,minecraft:iron_ingot;more_ores_more_gems:flourite_orange_pink,kubejs_override:Infinite Domain,0,,2,momg_bytecode_and_material_floor_provisional,iron,,7.0,500,,4.0,1.2,,,,,,,,2,,,bytecode_verified_partial,
more_ores_more_gems:orange_pink_fluorite_sword,more_ores_more_gems,player_tool_or_weapon,_sword,momg_complete_tool_family,1,more_ores_more_gems:orange_pink_fluorite_sword_recipe,minecraft:crafting_shaped,minecraft:iron_ingot;more_ores_more_gems:flourite_orange_pink,kubejs_override:Infinite Domain,0,,2,momg_bytecode_and_material_floor_provisional,iron,,7.0,500,,5.2,1.8,,,,,,,,2,,,bytecode_verified_partial,
more_ores_more_gems:padparadscha_5_axe,more_ores_more_gems,player_tool_or_weapon,_axe,momg_complete_tool_family,1,more_ores_more_gems:padparadscha_5_axe_recipe,minecraft:crafting_shaped,minecraft:iron_ingot;more_ores_more_gems:padparadscha,kubejs_override:Infinite Domain,0,,2,momg_bytecode_and_material_floor_provisional,iron,,8.0,762,,10.0,1.0,,,,,,,,2,,,bytecode_verified_partial,
more_ores_more_gems:padparadscha_5_hoe,more_ores_more_gems,player_tool_or_weapon,_hoe,momg_complete_tool_family,1,more_ores_more_gems:padparadscha_5_hoe_recipe,minecraft:crafting_shaped,minecraft:iron_ingot;more_ores_more_gems:padparadscha,kubejs_override:Infinite Domain,0,,2,momg_bytecode_and_material_floor_provisional,iron,,8.0,762,,0.2,3.2,,,,,,,,2,,,bytecode_verified_partial,
more_ores_more_gems:padparadscha_5_pickaxe,more_ores_more_gems,player_tool_or_weapon,_pickaxe,momg_complete_tool_family,1,more_ores_more_gems:padparadscha_5_pickaxe_recipe,minecraft:crafting_shaped,minecraft:iron_ingot;more_ores_more_gems:padparadscha,kubejs_override:Infinite Domain,0,,2,momg_bytecode_and_material_floor_provisional,iron,,8.0,762,,3.5,1.4,,,,,,,,2,,,bytecode_verified_partial,
more_ores_more_gems:padparadscha_5_shovel,more_ores_more_gems,player_tool_or_weapon,_shovel,momg_complete_tool_family,1,more_ores_more_gems:padparadscha_5_shovel_recipe,minecraft:crafting_shaped,minecraft:iron_ingot;more_ores_more_gems:padparadscha,kubejs_override:Infinite Domain,0,,2,momg_bytecode_and_material_floor_provisional,iron,,8.0,762,,4.0,1.4,,,,,,,,2,,,bytecode_verified_partial,
more_ores_more_gems:padparadscha_5_sword,more_ores_more_gems,player_tool_or_weapon,_sword,momg_complete_tool_family,1,more_ores_more_gems:padparadscha_5_sword_recipe,minecraft:crafting_shaped,minecraft:iron_ingot;more_ores_more_gems:padparadscha,kubejs_override:Infinite Domain,0,,2,momg_bytecode_and_material_floor_provisional,iron,,8.0,762,,5.4,1.8,,,,,,,,2,,,bytecode_verified_partial,
more_ores_more_gems:peridot_5_axe,more_ores_more_gems,player_tool_or_weapon,_axe,momg_complete_tool_family,1,more_ores_more_gems:peridot_5_axe_recipe,minecraft:crafting_shaped,minecraft:iron_ingot;more_ores_more_gems:peridot,kubejs_override:Infinite Domain,0,,2,momg_bytecode_and_material_floor_provisional,iron,,8.0,571,,0.0,1.0,,,,,,,,2,,,bytecode_verified_partial,
more_ores_more_gems:peridot_5_hoe,more_ores_more_gems,player_tool_or_weapon,_hoe,momg_complete_tool_family,1,more_ores_more_gems:peridot_5_hoe_recipe,minecraft:crafting_shaped,minecraft:iron_ingot;more_ores_more_gems:peridot,kubejs_override:Infinite Domain,0,,2,momg_bytecode_and_material_floor_provisional,iron,,8.0,571,,0.0,4.0,,,,,,,,2,,,bytecode_verified_partial,
more_ores_more_gems:peridot_5_pickaxe,more_ores_more_gems,player_tool_or_weapon,_pickaxe,momg_complete_tool_family,1,more_ores_more_gems:peridot_5_pickaxe_recipe,minecraft:crafting_shaped,minecraft:iron_ingot;more_ores_more_gems:peridot,kubejs_override:Infinite Domain,0,,2,momg_bytecode_and_material_floor_provisional,iron,,8.0,571,,3.2,1.4,,,,,,,,2,,,bytecode_verified_partial,
more_ores_more_gems:peridot_5_shovel,more_ores_more_gems,player_tool_or_weapon,_shovel,momg_complete_tool_family,1,more_ores_more_gems:peridot_5_shovel_recipe,minecraft:crafting_shaped,minecraft:iron_ingot;more_ores_more_gems:peridot,kubejs_override:Infinite Domain,0,,2,momg_bytecode_and_material_floor_provisional,iron,,8.0,571,,3.0,1.0,,,,,,,,2,,,bytecode_verified_partial,
more_ores_more_gems:peridot_5_sword,more_ores_more_gems,player_tool_or_weapon,_sword,momg_complete_tool_family,1,more_ores_more_gems:peridot_5_sword_recipe,minecraft:crafting_shaped,minecraft:iron_ingot;more_ores_more_gems:peridot,kubejs_override:Infinite Domain,0,,2,momg_bytecode_and_material_floor_provisional,iron,,8.0,571,,6.0,1.6,,,,,,,,2,,,bytecode_verified_partial,
more_ores_more_gems:pink_axe,more_ores_more_gems,player_tool_or_weapon,_axe,momg_complete_tool_family,1,more_ores_more_gems:pink_axe_recipe,minecraft:crafting_shaped,minecraft:diamond;more_ores_more_gems:pink_opal,kubejs_override:Infinite Domain,0,,3,momg_bytecode_and_material_floor_provisional,iron,,10.0,900,,8.2,1.0,,,,,,,,3,,,bytecode_verified_partial,
more_ores_more_gems:pink_flourite_axe,more_ores_more_gems,player_tool_or_weapon,_axe,momg_complete_tool_family,1,more_ores_more_gems:pink_flourite_axe_recipe,minecraft:crafting_shaped,minecraft:stick;more_ores_more_gems:flourite_pink_color,kubejs_override:Infinite Domain,0,,1,momg_bytecode_and_material_floor_provisional,iron,,6.0,275,,8.0,0.9,,,,,,,,1,,,bytecode_verified_partial,
more_ores_more_gems:pink_flourite_hoe,more_ores_more_gems,player_tool_or_weapon,_hoe,momg_complete_tool_family,1,more_ores_more_gems:pink_flourite_hoe_recipe,minecraft:crafting_shaped,minecraft:stick;more_ores_more_gems:flourite_pink_color,kubejs_override:Infinite Domain,0,,1,momg_bytecode_and_material_floor_provisional,iron,,6.0,275,,0.0,2.0,,,,,,,,1,,,bytecode_verified_partial,
