"id","node_kind","namespace"
"recipe:allthecompressed:decompress/gravel_6x","recipe","recipe"
"recipe:allthecompressed:decompress/gravel_7x","recipe","recipe"
"recipe:allthecompressed:decompress/gravel_8x","recipe","recipe"
"recipe:allthecompressed:decompress/gravel_9x","recipe","recipe"
"recipe:allthecompressed:decompress/gray_concrete_1x","recipe","recipe"
"recipe:allthecompressed:decompress/gray_concrete_2x","recipe","recipe"
"recipe:allthecompressed:decompress/gray_concrete_3x","recipe","recipe"
"recipe:allthecompressed:decompress/gray_concrete_4x","recipe","recipe"
"recipe:allthecompressed:decompress/gray_concrete_5x","recipe","recipe"
"recipe:allthecompressed:decompress/gray_concrete_6x","recipe","recipe"
"recipe:allthecompressed:decompress/gray_concrete_7x","recipe","recipe"
"recipe:allthecompressed:decompress/gray_concrete_8x","recipe","recipe"
"recipe:allthecompressed:decompress/gray_concrete_9x","recipe","recipe"
"recipe:allthecompressed:decompress/green_concrete_1x","recipe","recipe"
"recipe:allthecompressed:decompress/green_concrete_2x","recipe","recipe"
"recipe:allthecompressed:decompress/green_concrete_3x","recipe","recipe"
"recipe:allthecompressed:decompress/green_concrete_4x","recipe","recipe"
"recipe:allthecompressed:decompress/green_concrete_5x","recipe","recipe"
"recipe:allthecompressed:decompress/green_concrete_6x","recipe","recipe"
"recipe:allthecompressed:decompress/green_concrete_7x","recipe","recipe"
"recipe:allthecompressed:decompress/green_concrete_8x","recipe","recipe"
"recipe:allthecompressed:decompress/green_concrete_9x","recipe","recipe"
"recipe:allthecompressed:decompress/greg_star_block_1x","recipe","recipe"
"recipe:allthecompressed:decompress/greg_star_block_2x","recipe","recipe"
"recipe:allthecompressed:decompress/greg_star_block_3x","recipe","recipe"
"recipe:allthecompressed:decompress/greg_star_block_4x","recipe","recipe"
"recipe:allthecompressed:decompress/greg_star_block_5x","recipe","recipe"
"recipe:allthecompressed:decompress/greg_star_block_6x","recipe","recipe"
"recipe:allthecompressed:decompress/greg_star_block_7x","recipe","recipe"
"recipe:allthecompressed:decompress/greg_star_block_8x","recipe","recipe"
"recipe:allthecompressed:decompress/greg_star_block_9x","recipe","recipe"
"recipe:allthecompressed:decompress/hay_block_1x","recipe","recipe"
"recipe:allthecompressed:decompress/hay_block_2x","recipe","recipe"
"recipe:allthecompressed:decompress/hay_block_3x","recipe","recipe"
"recipe:allthecompressed:decompress/hay_block_4x","recipe","recipe"
"recipe:allthecompressed:decompress/hay_block_5x","recipe","recipe"
"recipe:allthecompressed:decompress/hay_block_6x","recipe","recipe"
"recipe:allthecompressed:decompress/hay_block_7x","recipe","recipe"
"recipe:allthecompressed:decompress/hay_block_8x","recipe","recipe"
"recipe:allthecompressed:decompress/hay_block_9x","recipe","recipe"
"recipe:allthecompressed:decompress/honey_block_1x","recipe","recipe"
"recipe:allthecompressed:decompress/honey_block_2x","recipe","recipe"
"recipe:allthecompressed:decompress/honey_block_3x","recipe","recipe"
"recipe:allthecompressed:decompress/honey_block_4x","recipe","recipe"
"recipe:allthecompressed:decompress/honey_block_5x","recipe","recipe"
"recipe:allthecompressed:decompress/honey_block_6x","recipe","recipe"
"recipe:allthecompressed:decompress/honey_block_7x","recipe","recipe"
"recipe:allthecompressed:decompress/honey_block_8x","recipe","recipe"
"recipe:allthecompressed:decompress/honey_block_9x","recipe","recipe"
"recipe:allthecompressed:decompress/honeycomb_block_1x","recipe","recipe"
"recipe:allthecompressed:decompress/honeycomb_block_2x","recipe","recipe"
"recipe:allthecompressed:decompress/honeycomb_block_3x","recipe","recipe"
"recipe:allthecompressed:decompress/honeycomb_block_4x","recipe","recipe"
"recipe:allthecompressed:decompress/honeycomb_block_5x","recipe","recipe"
"recipe:allthecompressed:decompress/honeycomb_block_6x","recipe","recipe"
"recipe:allthecompressed:decompress/honeycomb_block_7x","recipe","recipe"
"recipe:allthecompressed:decompress/honeycomb_block_8x","recipe","recipe"
"recipe:allthecompressed:decompress/honeycomb_block_9x","recipe","recipe"
"recipe:allthecompressed:decompress/invar_block_1x","recipe","recipe"
"recipe:allthecompressed:decompress/invar_block_2x","recipe","recipe"
"recipe:allthecompressed:decompress/invar_block_3x","recipe","recipe"
"recipe:allthecompressed:decompress/invar_block_4x","recipe","recipe"
"recipe:allthecompressed:decompress/invar_block_5x","recipe","recipe"
"recipe:allthecompressed:decompress/invar_block_6x","recipe","recipe"
"recipe:allthecompressed:decompress/invar_block_7x","recipe","recipe"
"recipe:allthecompressed:decompress/invar_block_8x","recipe","recipe"
"recipe:allthecompressed:decompress/invar_block_9x","recipe","recipe"
"recipe:allthecompressed:decompress/iridium_block_1x","recipe","recipe"
"recipe:allthecompressed:decompress/iridium_block_2x","recipe","recipe"
"recipe:allthecompressed:decompress/iridium_block_3x","recipe","recipe"
"recipe:allthecompressed:decompress/iridium_block_4x","recipe","recipe"
"recipe:allthecompressed:decompress/iridium_block_5x","recipe","recipe"
"recipe:allthecompressed:decompress/iridium_block_6x","recipe","recipe"
"recipe:allthecompressed:decompress/iridium_block_7x","recipe","recipe"
"recipe:allthecompressed:decompress/iridium_block_8x","recipe","recipe"
"recipe:allthecompressed:decompress/iridium_block_9x","recipe","recipe"
"recipe:allthecompressed:decompress/iron_block_1x","recipe","recipe"
"recipe:allthecompressed:decompress/iron_block_2x","recipe","recipe"
"recipe:allthecompressed:decompress/iron_block_3x","recipe","recipe"
"recipe:allthecompressed:decompress/iron_block_4x","recipe","recipe"
"recipe:allthecompressed:decompress/iron_block_5x","recipe","recipe"
"recipe:allthecompressed:decompress/iron_block_6x","recipe","recipe"
"recipe:allthecompressed:decompress/iron_block_7x","recipe","recipe"
"recipe:allthecompressed:decompress/iron_block_8x","recipe","recipe"
"recipe:allthecompressed:decompress/iron_block_9x","recipe","recipe"
"recipe:allthecompressed:decompress/jade_block_1x","recipe","recipe"
"recipe:allthecompressed:decompress/jade_block_2x","recipe","recipe"
"recipe:allthecompressed:decompress/jade_block_3x","recipe","recipe"
"recipe:allthecompressed:decompress/jade_block_4x","recipe","recipe"
"recipe:allthecompressed:decompress/jade_block_5x","recipe","recipe"
"recipe:allthecompressed:decompress/jade_block_6x","recipe","recipe"
"recipe:allthecompressed:decompress/jade_block_7x","recipe","recipe"
"recipe:allthecompressed:decompress/jade_block_8x","recipe","recipe"
"recipe:allthecompressed:decompress/jade_block_9x","recipe","recipe"
"recipe:allthecompressed:decompress/jungle_log_1x","recipe","recipe"
"recipe:allthecompressed:decompress/jungle_log_2x","recipe","recipe"
"recipe:allthecompressed:decompress/jungle_log_3x","recipe","recipe"
"recipe:allthecompressed:decompress/jungle_log_4x","recipe","recipe"
"recipe:allthecompressed:decompress/jungle_log_5x","recipe","recipe"
"recipe:allthecompressed:decompress/jungle_log_6x","recipe","recipe"
"recipe:allthecompressed:decompress/jungle_log_7x","recipe","recipe"
"recipe:allthecompressed:decompress/jungle_log_8x","recipe","recipe"
"recipe:allthecompressed:decompress/jungle_log_9x","recipe","recipe"
"recipe:allthecompressed:decompress/jungle_planks_1x","recipe","recipe"
"recipe:allthecompressed:decompress/jungle_planks_2x","recipe","recipe"
"recipe:allthecompressed:decompress/jungle_planks_3x","recipe","recipe"
"recipe:allthecompressed:decompress/jungle_planks_4x","recipe","recipe"
"recipe:allthecompressed:decompress/jungle_planks_5x","recipe","recipe"
"recipe:allthecompressed:decompress/jungle_planks_6x","recipe","recipe"
"recipe:allthecompressed:decompress/jungle_planks_7x","recipe","recipe"
"recipe:allthecompressed:decompress/jungle_planks_8x","recipe","recipe"
"recipe:allthecompressed:decompress/jungle_planks_9x","recipe","recipe"
"recipe:allthecompressed:decompress/kivi_1x","recipe","recipe"
"recipe:allthecompressed:decompress/kivi_2x","recipe","recipe"
"recipe:allthecompressed:decompress/kivi_3x","recipe","recipe"
"recipe:allthecompressed:decompress/kivi_4x","recipe","recipe"
"recipe:allthecompressed:decompress/kivi_5x","recipe","recipe"
"recipe:allthecompressed:decompress/kivi_6x","recipe","recipe"
"recipe:allthecompressed:decompress/kivi_7x","recipe","recipe"
"recipe:allthecompressed:decompress/kivi_8x","recipe","recipe"
"recipe:allthecompressed:decompress/kivi_9x","recipe","recipe"
"recipe:allthecompressed:decompress/lapis_block_1x","recipe","recipe"
"recipe:allthecompressed:decompress/lapis_block_2x","recipe","recipe"
"recipe:allthecompressed:decompress/lapis_block_3x","recipe","recipe"
"recipe:allthecompressed:decompress/lapis_block_4x","recipe","recipe"
"recipe:allthecompressed:decompress/lapis_block_5x","recipe","recipe"
"recipe:allthecompressed:decompress/lapis_block_6x","recipe","recipe"
"recipe:allthecompressed:decompress/lapis_block_7x","recipe","recipe"
"recipe:allthecompressed:decompress/lapis_block_8x","recipe","recipe"
"recipe:allthecompressed:decompress/lapis_block_9x","recipe","recipe"
"recipe:allthecompressed:decompress/lead_block_1x","recipe","recipe"
"recipe:allthecompressed:decompress/lead_block_2x","recipe","recipe"
"recipe:allthecompressed:decompress/lead_block_3x","recipe","recipe"
"recipe:allthecompressed:decompress/lead_block_4x","recipe","recipe"
"recipe:allthecompressed:decompress/lead_block_5x","recipe","recipe"
"recipe:allthecompressed:decompress/lead_block_6x","recipe","recipe"
"recipe:allthecompressed:decompress/lead_block_7x","recipe","recipe"
"recipe:allthecompressed:decompress/lead_block_8x","recipe","recipe"
"recipe:allthecompressed:decompress/lead_block_9x","recipe","recipe"
"recipe:allthecompressed:decompress/light_blue_concrete_1x","recipe","recipe"
"recipe:allthecompressed:decompress/light_blue_concrete_2x","recipe","recipe"
"recipe:allthecompressed:decompress/light_blue_concrete_3x","recipe","recipe"
"recipe:allthecompressed:decompress/light_blue_concrete_4x","recipe","recipe"
"recipe:allthecompressed:decompress/light_blue_concrete_5x","recipe","recipe"
"recipe:allthecompressed:decompress/light_blue_concrete_6x","recipe","recipe"
"recipe:allthecompressed:decompress/light_blue_concrete_7x","recipe","recipe"
"recipe:allthecompressed:decompress/light_blue_concrete_8x","recipe","recipe"
"recipe:allthecompressed:decompress/light_blue_concrete_9x","recipe","recipe"
"recipe:allthecompressed:decompress/light_gray_concrete_1x","recipe","recipe"
"recipe:allthecompressed:decompress/light_gray_concrete_2x","recipe","recipe"
"recipe:allthecompressed:decompress/light_gray_concrete_3x","recipe","recipe"
"recipe:allthecompressed:decompress/light_gray_concrete_4x","recipe","recipe"
"recipe:allthecompressed:decompress/light_gray_concrete_5x","recipe","recipe"
"recipe:allthecompressed:decompress/light_gray_concrete_6x","recipe","recipe"
"recipe:allthecompressed:decompress/light_gray_concrete_7x","recipe","recipe"
"recipe:allthecompressed:decompress/light_gray_concrete_8x","recipe","recipe"
"recipe:allthecompressed:decompress/light_gray_concrete_9x","recipe","recipe"
"recipe:allthecompressed:decompress/lime_concrete_1x","recipe","recipe"
"recipe:allthecompressed:decompress/lime_concrete_2x","recipe","recipe"
"recipe:allthecompressed:decompress/lime_concrete_3x","recipe","recipe"
"recipe:allthecompressed:decompress/lime_concrete_4x","recipe","recipe"
"recipe:allthecompressed:decompress/lime_concrete_5x","recipe","recipe"
"recipe:allthecompressed:decompress/lime_concrete_6x","recipe","recipe"
"recipe:allthecompressed:decompress/lime_concrete_7x","recipe","recipe"
"recipe:allthecompressed:decompress/lime_concrete_8x","recipe","recipe"
"recipe:allthecompressed:decompress/lime_concrete_9x","recipe","recipe"
"recipe:allthecompressed:decompress/limonite_block_1x","recipe","recipe"
"recipe:allthecompressed:decompress/limonite_block_2x","recipe","recipe"
"recipe:allthecompressed:decompress/limonite_block_3x","recipe","recipe"
"recipe:allthecompressed:decompress/limonite_block_4x","recipe","recipe"
"recipe:allthecompressed:decompress/limonite_block_5x","recipe","recipe"
"recipe:allthecompressed:decompress/limonite_block_6x","recipe","recipe"
"recipe:allthecompressed:decompress/limonite_block_7x","recipe","recipe"
"recipe:allthecompressed:decompress/limonite_block_8x","recipe","recipe"
"recipe:allthecompressed:decompress/limonite_block_9x","recipe","recipe"
"recipe:allthecompressed:decompress/lumium_block_1x","recipe","recipe"
"recipe:allthecompressed:decompress/lumium_block_2x","recipe","recipe"
"recipe:allthecompressed:decompress/lumium_block_3x","recipe","recipe"
"recipe:allthecompressed:decompress/lumium_block_4x","recipe","recipe"
"recipe:allthecompressed:decompress/lumium_block_5x","recipe","recipe"
"recipe:allthecompressed:decompress/lumium_block_6x","recipe","recipe"
"recipe:allthecompressed:decompress/lumium_block_7x","recipe","recipe"
"recipe:allthecompressed:decompress/lumium_block_8x","recipe","recipe"
"recipe:allthecompressed:decompress/lumium_block_9x","recipe","recipe"
"recipe:allthecompressed:decompress/magenta_concrete_1x","recipe","recipe"
"recipe:allthecompressed:decompress/magenta_concrete_2x","recipe","recipe"
"recipe:allthecompressed:decompress/magenta_concrete_3x","recipe","recipe"
"recipe:allthecompressed:decompress/magenta_concrete_4x","recipe","recipe"
"recipe:allthecompressed:decompress/magenta_concrete_5x","recipe","recipe"
"recipe:allthecompressed:decompress/magenta_concrete_6x","recipe","recipe"
"recipe:allthecompressed:decompress/magenta_concrete_7x","recipe","recipe"
"recipe:allthecompressed:decompress/magenta_concrete_8x","recipe","recipe"
"recipe:allthecompressed:decompress/magenta_concrete_9x","recipe","recipe"
"recipe:allthecompressed:decompress/magma_block_1x","recipe","recipe"
"recipe:allthecompressed:decompress/magma_block_2x","recipe","recipe"
"recipe:allthecompressed:decompress/magma_block_3x","recipe","recipe"
"recipe:allthecompressed:decompress/magma_block_4x","recipe","recipe"
"recipe:allthecompressed:decompress/magma_block_5x","recipe","recipe"
"recipe:allthecompressed:decompress/magma_block_6x","recipe","recipe"
"recipe:allthecompressed:decompress/magma_block_7x","recipe","recipe"
"recipe:allthecompressed:decompress/magma_block_8x","recipe","recipe"
"recipe:allthecompressed:decompress/magma_block_9x","recipe","recipe"
"recipe:allthecompressed:decompress/mangrove_log_1x","recipe","recipe"
"recipe:allthecompressed:decompress/mangrove_log_2x","recipe","recipe"
"recipe:allthecompressed:decompress/mangrove_log_3x","recipe","recipe"
"recipe:allthecompressed:decompress/mangrove_log_4x","recipe","recipe"
"recipe:allthecompressed:decompress/mangrove_log_5x","recipe","recipe"
"recipe:allthecompressed:decompress/mangrove_log_6x","recipe","recipe"
"recipe:allthecompressed:decompress/mangrove_log_7x","recipe","recipe"
"recipe:allthecompressed:decompress/mangrove_log_8x","recipe","recipe"
"recipe:allthecompressed:decompress/mangrove_log_9x","recipe","recipe"
"recipe:allthecompressed:decompress/mangrove_planks_1x","recipe","recipe"
"recipe:allthecompressed:decompress/mangrove_planks_2x","recipe","recipe"
"recipe:allthecompressed:decompress/mangrove_planks_3x","recipe","recipe"
"recipe:allthecompressed:decompress/mangrove_planks_4x","recipe","recipe"
"recipe:allthecompressed:decompress/mangrove_planks_5x","recipe","recipe"
"recipe:allthecompressed:decompress/mangrove_planks_6x","recipe","recipe"
"recipe:allthecompressed:decompress/mangrove_planks_7x","recipe","recipe"
"recipe:allthecompressed:decompress/mangrove_planks_8x","recipe","recipe"
"recipe:allthecompressed:decompress/mangrove_planks_9x","recipe","recipe"
"recipe:allthecompressed:decompress/melon_1x","recipe","recipe"
"recipe:allthecompressed:decompress/melon_2x","recipe","recipe"
"recipe:allthecompressed:decompress/melon_3x","recipe","recipe"
"recipe:allthecompressed:decompress/melon_4x","recipe","recipe"
