recipe_id,recipe_namespace,recipe_path,recipe_type,enabled,winning_source_kind,winning_source,winning_source_path,definition_count,overridden,input_ids,output_ids,input_ref_count,output_ref_count,normalization_status,input_namespaces,output_namespaces,foreign_input_namespaces,cross_mod_candidate,scaling_class,iron_tier,scaling_replacement_count,scaling_replacements,recommended_override_path
immersiveengineering:crafting/hammercrushing_osmium,immersiveengineering,crafting/hammercrushing_osmium,immersiveengineering:hammer_crushing,True,mod_jar,ImmersiveEngineering-1.21.1-12.4.2-194.jar,data/immersiveengineering/recipe/crafting/hammercrushing_osmium.json,1,False,#c:ores/osmium,#c:dusts/osmium,1,1,complete,c,c,,True,unscaled,,0,,kubejs/data/immersiveengineering/recipe/crafting/hammercrushing_osmium.json
immersiveengineering:crafting/hammercrushing_platinum,immersiveengineering,crafting/hammercrushing_platinum,immersiveengineering:hammer_crushing,True,mod_jar,ImmersiveEngineering-1.21.1-12.4.2-194.jar,data/immersiveengineering/recipe/crafting/hammercrushing_platinum.json,1,False,#c:ores/platinum,#c:dusts/platinum,1,1,complete,c,c,,True,unscaled,,0,,kubejs/data/immersiveengineering/recipe/crafting/hammercrushing_platinum.json
immersiveengineering:crafting/hammercrushing_silver,immersiveengineering,crafting/hammercrushing_silver,immersiveengineering:hammer_crushing,True,mod_jar,ImmersiveEngineering-1.21.1-12.4.2-194.jar,data/immersiveengineering/recipe/crafting/hammercrushing_silver.json,1,False,#c:ores/silver,#c:dusts/silver,1,1,complete,c,c,,True,unscaled,,0,,kubejs/data/immersiveengineering/recipe/crafting/hammercrushing_silver.json
immersiveengineering:crafting/hammercrushing_tin,immersiveengineering,crafting/hammercrushing_tin,immersiveengineering:hammer_crushing,True,mod_jar,ImmersiveEngineering-1.21.1-12.4.2-194.jar,data/immersiveengineering/recipe/crafting/hammercrushing_tin.json,1,False,#c:ores/tin,#c:dusts/tin,1,1,complete,c,c,,True,unscaled,,0,,kubejs/data/immersiveengineering/recipe/crafting/hammercrushing_tin.json
immersiveengineering:crafting/hammercrushing_tungsten,immersiveengineering,crafting/hammercrushing_tungsten,immersiveengineering:hammer_crushing,True,mod_jar,ImmersiveEngineering-1.21.1-12.4.2-194.jar,data/immersiveengineering/recipe/crafting/hammercrushing_tungsten.json,1,False,#c:ores/tungsten,#c:dusts/tungsten,1,1,complete,c,c,,True,unscaled,,0,,kubejs/data/immersiveengineering/recipe/crafting/hammercrushing_tungsten.json
immersiveengineering:crafting/hammercrushing_uranium,immersiveengineering,crafting/hammercrushing_uranium,immersiveengineering:hammer_crushing,True,mod_jar,ImmersiveEngineering-1.21.1-12.4.2-194.jar,data/immersiveengineering/recipe/crafting/hammercrushing_uranium.json,1,False,#c:ores/uranium,#c:dusts/uranium,1,1,complete,c,c,,True,unscaled,,0,,kubejs/data/immersiveengineering/recipe/crafting/hammercrushing_uranium.json
immersiveengineering:crafting/hammercrushing_zinc,immersiveengineering,crafting/hammercrushing_zinc,immersiveengineering:hammer_crushing,True,mod_jar,ImmersiveEngineering-1.21.1-12.4.2-194.jar,data/immersiveengineering/recipe/crafting/hammercrushing_zinc.json,1,False,#c:ores/zinc,#c:dusts/zinc,1,1,complete,c,c,,True,unscaled,,0,,kubejs/data/immersiveengineering/recipe/crafting/hammercrushing_zinc.json
immersiveengineering:crafting/heavy_engineering,immersiveengineering,crafting/heavy_engineering,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/heavy_engineering.json,2,True,#c:sheetmetals/steel; immersiveengineering:component_steel; kubejs:industrial_engineering_core; more_ores_more_gems:block_of_electrum,immersiveengineering:heavy_engineering,9,4,complete,c;immersiveengineering;kubejs;more_ores_more_gems,immersiveengineering,kubejs;more_ores_more_gems,True,crafting_material_scaling,advanced,1,#c:ingots/electrum -> more_ores_more_gems:block_of_electrum,kubejs/data/immersiveengineering/recipe/crafting/heavy_engineering.json
immersiveengineering:crafting/hemp_fabric,immersiveengineering,crafting/hemp_fabric,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/hemp_fabric.json,2,True,#c:fiber_hemp; quark:stick_block,immersiveengineering:hemp_fabric,9,1,complete,c;quark,immersiveengineering,quark,True,crafting_material_scaling,advanced,1,#c:rods/wooden -> quark:stick_block,kubejs/data/immersiveengineering/recipe/crafting/hemp_fabric.json
immersiveengineering:crafting/hoe_steel,immersiveengineering,crafting/hoe_steel,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/hoe_steel.json,2,True,#c:rods/treated_wood; createbigcannons:steel_block,immersiveengineering:hoe_steel,4,1,complete,c;createbigcannons,immersiveengineering,createbigcannons,True,crafting_material_scaling,advanced,1,#c:ingots/steel -> createbigcannons:steel_block,kubejs/data/immersiveengineering/recipe/crafting/hoe_steel.json
immersiveengineering:crafting/ingot_aluminum_to_storage_aluminum,immersiveengineering,crafting/ingot_aluminum_to_storage_aluminum,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/ingot_aluminum_to_storage_aluminum.json,2,True,bno:aluminum_block; immersiveengineering:ingot_aluminum,immersiveengineering:storage_aluminum,9,1,complete,bno;immersiveengineering,immersiveengineering,bno,True,crafting_material_scaling,advanced,1,#c:ingots/aluminum -> bno:aluminum_block,kubejs/data/immersiveengineering/recipe/crafting/ingot_aluminum_to_storage_aluminum.json
immersiveengineering:crafting/ingot_electrum_to_storage_electrum,immersiveengineering,crafting/ingot_electrum_to_storage_electrum,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/ingot_electrum_to_storage_electrum.json,2,True,immersiveengineering:ingot_electrum; more_ores_more_gems:block_of_electrum,immersiveengineering:storage_electrum,9,1,complete,immersiveengineering;more_ores_more_gems,immersiveengineering,more_ores_more_gems,True,crafting_material_scaling,advanced,1,#c:ingots/electrum -> more_ores_more_gems:block_of_electrum,kubejs/data/immersiveengineering/recipe/crafting/ingot_electrum_to_storage_electrum.json
immersiveengineering:crafting/ingot_lead_to_storage_lead,immersiveengineering,crafting/ingot_lead_to_storage_lead,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/ingot_lead_to_storage_lead.json,2,True,bno:lead_block; immersiveengineering:ingot_lead,immersiveengineering:storage_lead,9,1,complete,bno;immersiveengineering,immersiveengineering,bno,True,crafting_material_scaling,advanced,1,#c:ingots/lead -> bno:lead_block,kubejs/data/immersiveengineering/recipe/crafting/ingot_lead_to_storage_lead.json
immersiveengineering:crafting/ingot_nickel_to_storage_nickel,immersiveengineering,crafting/ingot_nickel_to_storage_nickel,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/ingot_nickel_to_storage_nickel.json,2,True,bno:nickel_block; immersiveengineering:ingot_nickel,immersiveengineering:storage_nickel,9,1,complete,bno;immersiveengineering,immersiveengineering,bno,True,crafting_material_scaling,advanced,1,#c:ingots/nickel -> bno:nickel_block,kubejs/data/immersiveengineering/recipe/crafting/ingot_nickel_to_storage_nickel.json
immersiveengineering:crafting/ingot_silver_to_storage_silver,immersiveengineering,crafting/ingot_silver_to_storage_silver,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/ingot_silver_to_storage_silver.json,2,True,bno:silver_block; immersiveengineering:ingot_silver,immersiveengineering:storage_silver,9,1,complete,bno;immersiveengineering,immersiveengineering,bno,True,crafting_material_scaling,advanced,1,#c:ingots/silver -> bno:silver_block,kubejs/data/immersiveengineering/recipe/crafting/ingot_silver_to_storage_silver.json
immersiveengineering:crafting/ingot_steel_to_storage_steel,immersiveengineering,crafting/ingot_steel_to_storage_steel,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/ingot_steel_to_storage_steel.json,2,True,createbigcannons:steel_block; immersiveengineering:ingot_steel,immersiveengineering:storage_steel,9,1,complete,createbigcannons;immersiveengineering,immersiveengineering,createbigcannons,True,crafting_material_scaling,advanced,1,#c:ingots/steel -> createbigcannons:steel_block,kubejs/data/immersiveengineering/recipe/crafting/ingot_steel_to_storage_steel.json
immersiveengineering:crafting/ingot_uranium_to_storage_uranium,immersiveengineering,crafting/ingot_uranium_to_storage_uranium,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/ingot_uranium_to_storage_uranium.json,2,True,bno:uranium_block; immersiveengineering:ingot_uranium,immersiveengineering:storage_uranium,9,1,complete,bno;immersiveengineering,immersiveengineering,bno,True,crafting_material_scaling,advanced,1,#c:ingots/uranium -> bno:uranium_block,kubejs/data/immersiveengineering/recipe/crafting/ingot_uranium_to_storage_uranium.json
immersiveengineering:crafting/light_engineering,immersiveengineering,crafting/light_engineering,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/light_engineering.json,2,True,#c:sheetmetals/iron; immersiveengineering:component_iron; kubejs:industrial_engineering_core; minecraft:copper_block,immersiveengineering:light_engineering,9,4,complete,c;immersiveengineering;kubejs;minecraft,immersiveengineering,kubejs,True,crafting_material_scaling,advanced,1,#c:ingots/copper -> minecraft:copper_block,kubejs/data/immersiveengineering/recipe/crafting/light_engineering.json
immersiveengineering:crafting/nugget_aluminum_to_ingot_aluminum,immersiveengineering,crafting/nugget_aluminum_to_ingot_aluminum,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/nugget_aluminum_to_ingot_aluminum.json,2,True,bno:aluminum_ingot; immersiveengineering:nugget_aluminum,immersiveengineering:ingot_aluminum,9,1,complete,bno;immersiveengineering,immersiveengineering,bno,True,crafting_material_scaling,advanced,1,#c:nuggets/aluminum -> bno:aluminum_ingot,kubejs/data/immersiveengineering/recipe/crafting/nugget_aluminum_to_ingot_aluminum.json
immersiveengineering:crafting/nugget_electrum_to_ingot_electrum,immersiveengineering,crafting/nugget_electrum_to_ingot_electrum,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/nugget_electrum_to_ingot_electrum.json,2,True,immersiveengineering:nugget_electrum; more_ores_more_gems:electrum_ingot,immersiveengineering:ingot_electrum,9,1,complete,immersiveengineering;more_ores_more_gems,immersiveengineering,more_ores_more_gems,True,crafting_material_scaling,advanced,1,#c:nuggets/electrum -> more_ores_more_gems:electrum_ingot,kubejs/data/immersiveengineering/recipe/crafting/nugget_electrum_to_ingot_electrum.json
immersiveengineering:crafting/nugget_lead_to_ingot_lead,immersiveengineering,crafting/nugget_lead_to_ingot_lead,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/nugget_lead_to_ingot_lead.json,2,True,bno:lead_ingot; immersiveengineering:nugget_lead,immersiveengineering:ingot_lead,9,1,complete,bno;immersiveengineering,immersiveengineering,bno,True,crafting_material_scaling,advanced,1,#c:nuggets/lead -> bno:lead_ingot,kubejs/data/immersiveengineering/recipe/crafting/nugget_lead_to_ingot_lead.json
immersiveengineering:crafting/nugget_nickel_to_ingot_nickel,immersiveengineering,crafting/nugget_nickel_to_ingot_nickel,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/nugget_nickel_to_ingot_nickel.json,2,True,bno:nickel_ingot; immersiveengineering:nugget_nickel,immersiveengineering:ingot_nickel,9,1,complete,bno;immersiveengineering,immersiveengineering,bno,True,crafting_material_scaling,advanced,1,#c:nuggets/nickel -> bno:nickel_ingot,kubejs/data/immersiveengineering/recipe/crafting/nugget_nickel_to_ingot_nickel.json
immersiveengineering:crafting/nugget_silver_to_ingot_silver,immersiveengineering,crafting/nugget_silver_to_ingot_silver,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/nugget_silver_to_ingot_silver.json,2,True,bno:silver_ingot; immersiveengineering:nugget_silver,immersiveengineering:ingot_silver,9,1,complete,bno;immersiveengineering,immersiveengineering,bno,True,crafting_material_scaling,advanced,1,#c:nuggets/silver -> bno:silver_ingot,kubejs/data/immersiveengineering/recipe/crafting/nugget_silver_to_ingot_silver.json
immersiveengineering:crafting/nugget_uranium_to_ingot_uranium,immersiveengineering,crafting/nugget_uranium_to_ingot_uranium,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/nugget_uranium_to_ingot_uranium.json,2,True,immersiveengineering:nugget_uranium; more_ores_more_gems:uranium_ingot,immersiveengineering:ingot_uranium,9,1,complete,immersiveengineering;more_ores_more_gems,immersiveengineering,more_ores_more_gems,True,crafting_material_scaling,advanced,1,#c:nuggets/uranium -> more_ores_more_gems:uranium_ingot,kubejs/data/immersiveengineering/recipe/crafting/nugget_uranium_to_ingot_uranium.json
immersiveengineering:crafting/pickaxe_steel,immersiveengineering,crafting/pickaxe_steel,minecraft:crafting_shaped,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/pickaxe_steel.json,2,True,#c:rods/treated_wood; createbigcannons:steel_block,immersiveengineering:pickaxe_steel,5,1,complete,c;createbigcannons,immersiveengineering,createbigcannons,True,crafting_material_scaling,advanced,1,#c:ingots/steel -> createbigcannons:steel_block,kubejs/data/immersiveengineering/recipe/crafting/pickaxe_steel.json
immersiveengineering:crafting/plate_aluminum_hammering,immersiveengineering,crafting/plate_aluminum_hammering,minecraft:crafting_shapeless,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/plate_aluminum_hammering.json,2,True,bno:aluminum_block; immersiveengineering:hammer,immersiveengineering:plate_aluminum,2,1,complete,bno;immersiveengineering,immersiveengineering,bno,True,crafting_material_scaling,advanced,1,#c:ingots/aluminum -> bno:aluminum_block,kubejs/data/immersiveengineering/recipe/crafting/plate_aluminum_hammering.json
immersiveengineering:crafting/plate_electrum_hammering,immersiveengineering,crafting/plate_electrum_hammering,minecraft:crafting_shapeless,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/plate_electrum_hammering.json,2,True,immersiveengineering:hammer; more_ores_more_gems:block_of_electrum,immersiveengineering:plate_electrum,2,1,complete,immersiveengineering;more_ores_more_gems,immersiveengineering,more_ores_more_gems,True,crafting_material_scaling,advanced,1,#c:ingots/electrum -> more_ores_more_gems:block_of_electrum,kubejs/data/immersiveengineering/recipe/crafting/plate_electrum_hammering.json
immersiveengineering:crafting/plate_iron_hammering,immersiveengineering,crafting/plate_iron_hammering,minecraft:crafting_shapeless,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/plate_iron_hammering.json,2,True,allthecompressed:iron_block_1x; immersiveengineering:hammer,immersiveengineering:plate_iron,2,1,complete,allthecompressed;immersiveengineering,immersiveengineering,allthecompressed,True,crafting_material_scaling,advanced,1,#c:ingots/iron -> allthecompressed:iron_block_1x,kubejs/data/immersiveengineering/recipe/crafting/plate_iron_hammering.json
immersiveengineering:crafting/plate_lead_hammering,immersiveengineering,crafting/plate_lead_hammering,minecraft:crafting_shapeless,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/plate_lead_hammering.json,2,True,bno:lead_block; immersiveengineering:hammer,immersiveengineering:plate_lead,2,1,complete,bno;immersiveengineering,immersiveengineering,bno,True,crafting_material_scaling,advanced,1,#c:ingots/lead -> bno:lead_block,kubejs/data/immersiveengineering/recipe/crafting/plate_lead_hammering.json
immersiveengineering:crafting/plate_nickel_hammering,immersiveengineering,crafting/plate_nickel_hammering,minecraft:crafting_shapeless,True,kubejs_override,Infinite Domain,kubejs/data/immersiveengineering/recipe/crafting/plate_nickel_hammering.json,2,True,bno:nickel_block; immersiveengineering:hammer,immersiveengineering:plate_nickel,2,1,complete,bno;immersiveengineering,immersiveengineering,bno,True,crafting_material_scaling,advanced,1,#c:ingots/nickel -> bno:nickel_block,kubejs/data/immersiveengineering/recipe/crafting/plate_nickel_hammering.json
